gene,Reg-Arrest1 rep1,Reg-Arrest1 rep2,Reg-Arrest1 rep3,Reg-Arrest2+SHX 400min,Reg-Arrest2+SHX 511min,Reg-Arrest2+SHX 621min,Dis-Arrest1 rep1,Dis-Arrest1 rep2,Dis-Arrest1 rep3,Dis-Arrest2 rep1t6,Dis-Arrest2 rep1t7,Dis-Arrest2 rep1t8
ygiL,0,0.630847,0,0.66769,0.658701,0.664228,1.06413,1.25091,0.967783,1.16955,1.11202,0.987391
ygiM,2.22769,2.09835,2.26041,2.59511,2.59361,2.31107,2.96555,2.235,2.28974,2.25092,2.35523,2.45892
ygiN,3.08223,3.22122,3.25462,3.31754,3.42672,3.40242,2.52968,3.04272,2.66275,2.94641,3.07698,3.07634
ygiQ,2.16117,1.98204,2.1817,1.92003,1.85101,1.91884,2.6058,2.26957,2.33859,2.18515,2.17691,2.23279
ygiS,2.38182,2.28819,2.24203,2.17827,2.18741,2.24787,3.16669,2.89563,3.1276,2.86399,2.90766,2.94845
ygiV,2.14902,1.84358,1.96175,2.34092,2.19074,2.2204,2.54959,2.43981,2.52597,2.59507,2.48128,2.41318
ygiW,3.24851,3.14988,3.11114,3.17673,3.68293,3.77018,3.03923,3.0812,2.87696,3.20825,3.19685,3.1735
ygiZ,0.954067,0,1.20669,0.745518,0.759137,0.846708,1.06413,0.688563,0,1.06614,1.0395,0.901517
ygjG,4.36993,4.37891,4.38595,4.54512,4.02215,4.3316,3.08788,3.51686,3.33746,3.53162,3.76172,3.90216
ygjH,1.96829,1.95134,2.05771,2.20628,2.36144,2.47696,1.51552,2.14841,1.87832,2.17618,2.40219,2.3637
ygjI,2.02099,1.60519,1.96175,2.5461,1.94814,2.33106,1.53272,1.9914,1.75844,2.31203,2.58639,2.75054
ygjJ,0.954067,0,0.931839,1.32406,0.840653,1.0736,1.06413,0.79067,1.24477,1.13109,1.32024,1.32308
ygjK,1.32203,1.60519,1.49402,1.76053,1.4692,1.58389,1.9528,1.58571,1.89696,1.71889,1.73832,1.78622
ygjP,1.65302,1.56838,0,1.78723,2.04639,1.82008,1.69883,1.87361,1.46492,1.82849,1.81087,1.68174
ygjQ,0.954067,0,1.20669,0.964647,1.06713,0.764983,1.15348,0.942663,1.20175,1.23756,1.13374,1.05906
ygjR,3.41494,3.49478,3.48001,3.55747,3.53875,3.60504,2.40686,2.60153,2.50399,2.59299,2.76409,2.86145
ygjV,1.23026,1.48383,1.49402,1.28472,1.10915,1.3559,1.49761,1.44981,1.46492,1.45563,1.29176,1.34071
yhaH,2.53256,2.52073,2.39806,3.01938,3.07738,3.25098,2.57632,3.20663,2.82095,3.45486,3.37904,3.22422
yhaI,2.21729,2.10955,2.34218,1.99834,1.98163,2.07595,1.94634,2.28732,2.15182,2.37372,2.37023,2.38135
yhaJ,2.63629,2.71184,2.6916,2.35515,2.77886,2.68076,2.6374,2.7027,2.74773,2.51069,2.40673,2.25439
yhaK,1.61259,1.86351,1.49402,1.84756,1.9596,2.01973,1.43898,1.48797,1.43952,1.66355,1.63144,1.63171
yhaV,2.8789,2.87361,2.95017,3.13694,2.82669,2.95019,2.90914,3.13257,2.98915,3.38402,3.53846,3.48043
yhbE,3.40957,3.42854,3.42941,3.14298,3.31798,3.45596,3.05774,3.06891,3.10162,3.0146,3.10434,3.13421
yhbO,3.03363,3.05078,3.07682,3.11772,2.94954,3.12866,2.4352,2.70824,2.58407,2.71661,2.87625,2.8998
yhbP,1.39775,1.48383,1.49402,1.4803,1.80512,1.45818,2.03965,2.07931,2.13103,1.90593,1.83258,1.68174
yhbQ,1.23026,1.03432,0,1.39343,1.41331,1.28053,1.41754,1.55551,1.80595,1.42607,1.52518,1.28554
yhbS,3.13874,3.228,3.20236,2.79374,3.26929,3.01749,2.82493,2.83843,2.7929,2.71817,2.66163,2.74308
yhbW,3.04473,2.97795,2.93521,3.2296,2.8358,2.97639,2.72147,2.89777,2.77273,2.88041,2.9625,3.02412
yhbX,1.11376,1.48383,0.931839,1.86953,1.57701,1.70254,1.78229,1.67742,1.62762,1.83649,1.86127,1.76724
yhbY,2.18449,2.46597,2.55112,2.414,2.37468,2.24491,1.94634,2.2447,2.13103,2.15766,2.12396,2.04792
yhcA,0.954067,0,1.37369,0.811496,1.10915,0.846708,1.49761,1.46931,1.28391,1.50932,1.5165,1.43363
yhcC,1.69,1.60519,1.58813,1.52985,1.32547,1.0736,1.73204,1.53959,1.35297,1.57192,1.47026,1.59484
yhcD,1.78514,1.80077,1.83839,2.26609,2.1526,2.18428,2.23162,2.30159,2.08028,2.34397,2.33705,2.33317
yhcF,1.90829,1.77767,2.20275,2.25078,2.04639,2.19443,1.80987,1.96176,1.94852,2.22418,2.27592,2.23057
yhcG,2.03723,2.29545,2.0855,1.86414,1.83624,1.89948,2.08448,2.30159,2.05567,2.27756,2.24262,2.20063
yhcN,2.42956,2.56935,2.51261,2.04723,2.26388,2.41718,2.28845,2.66061,2.33859,2.63276,2.69312,2.57785
yhcO,2.65205,2.72004,2.69822,2.92437,2.93483,2.86269,1.91253,2.46556,2.17165,2.49357,2.627,2.52016
yhdE,2.47256,2.49421,2.56024,2.72178,2.64435,2.63595,2.58538,2.66061,2.60956,2.53117,2.52983,2.53587
yhdH,3.11674,3.02739,3.16813,3.13024,3.38571,3.38249,2.73754,2.92264,2.77756,2.9105,2.994,3.02875
yhdJ,1.23026,1.03432,1.37369,1.59496,1.24552,1.42011,1.43898,0.942663,0.967783,1.56457,1.5165,1.28554
yhdN,2.44228,2.34314,2.27804,2.64993,2.73471,2.66745,2.48688,2.63664,2.56294,2.76592,2.5758,2.57383
yhdP,2.75185,2.8211,2.87838,2.96576,2.74316,2.87263,2.9224,2.67629,2.69003,2.73048,2.7601,2.76116
yhdT,0,0.630847,0,0.572803,0.339599,0.532805,0.881924,0.554821,0.424392,0.616041,0.475737,0.438189
yhdU,0.954067,0,0,1.04315,1.02061,0.846708,1.19209,1.05503,0.776048,0.616041,0.843317,0.651815
yhdX,2.00413,2.05046,2.15957,2.414,1.82867,1.97775,1.53272,1.52305,1.53326,1.6921,1.61076,1.71215
yhdY,1.90829,1.69994,1.78803,1.99434,1.56315,1.7128,1.49761,1.50587,1.35297,1.37185,1.46039,1.46066
yhdZ,1.96829,2.12046,1.9244,2.21119,1.96521,2.07153,1.76288,1.93649,1.78285,1.8887,1.77369,1.79843
yheO,2.58073,2.48032,2.4813,2.93601,2.25539,2.32615,2.53474,2.35187,2.42777,2.56206,2.52037,2.5718
yheS,2.64816,2.57694,2.61126,2.68734,2.62525,2.69683,2.60007,2.55714,2.46386,2.53117,2.53153,2.5605
yheT,2.25748,2.17124,2.35684,2.41093,2.39381,2.30072,2.02361,2.00827,1.97977,2.03373,2.05357,2.17104
yheU,1.92922,1.93514,2.13626,2.20628,2.60142,2.43867,1.81869,2.0746,1.73259,1.93214,2.05102,2.01263
yheV,1.72408,1.96696,1.83839,2.31865,1.9423,2.08893,1.47894,1.52305,1.41255,1.51766,1.78329,1.81031
yhfA,2.18449,2.33664,2.0855,2.58595,2.6361,2.68293,1.86028,2.17173,1.97977,2.02867,2.04586,1.82187
yhfG,2.44228,2.38612,2.42351,2.24405,2.28576,2.47169,2.23162,2.47882,2.34188,2.17618,2.44972,2.39069
yhfK,1.69,1.82271,1.88352,2.134,1.59044,1.5409,2.18913,2.03499,2.01592,2.03373,1.85327,2.00146
yhfL,1.46221,1.56838,1.66544,1.67733,1.6284,1.69204,1.15348,1.50587,1.10034,1.54949,1.78329,1.58512
yhfS,2.18449,2.09835,2.29498,2.06807,1.94814,2.07595,2.05511,2.09313,2.1998,2.01047,2.03002,2.1109
yhfT,1.72408,1.6706,1.49402,1.50578,1.50283,1.43956,1.97161,1.82599,1.91484,1.65761,1.79268,1.66569
yhfW,1.23026,0.630847,1.20669,0.919344,1.02061,1.0736,1.31928,1.21818,1.154,1.32299,1.26128,1.17441
yhfX,1.23026,1.23981,1.49402,1.30483,1.34915,1.18928,1.15348,1.10191,1.43952,1.08888,1.24519,1.38965
yhfY,1.69,1.72743,1.37369,1.70165,1.82867,1.80394,1.06413,1.3098,1.154,1.46505,1.5165,1.54387
yhgE,2.08259,2.07507,1.9244,2.43779,2.29106,2.32861,2.3115,2.28441,2.25915,2.33652,2.37633,2.45229
yhgF,2.18449,2.15164,2.0855,1.9341,1.53404,1.45818,2.26722,2.04524,2.01592,1.85964,1.81968,1.88047
yhgN,1.56801,1.48383,1.20669,1.37709,1.69562,1.55571,2.01258,2.10211,2.06195,1.99424,1.88818,1.82187
yhhA,3.65657,3.62444,3.60545,3.63879,3.74496,4.0158,2.63341,3.27109,2.9257,3.40518,3.61948,3.62372
yhhI,1.32203,1.31481,1.58813,1.2181,1.02061,1.39974,1.69883,1.8343,1.83845,2.01047,2.06364,1.58512
yhhJ,2.12366,2.06294,1.88352,1.91524,1.69562,1.90603,2.34132,2.04015,2.05567,1.99972,2.10853,2.19099
yhhL,1.94919,1.99661,2.26041,1.75359,1.57701,1.61036,1.59542,1.64046,1.80595,1.6921,1.60364,1.58512
yhhM,1.46221,1.37874,1.83839,1.52985,1.9055,1.67022,1.73204,1.87361,1.62762,1.6752,1.5165,1.48611
yhhN,2.6559,2.71733,2.64222,2.98342,2.90767,2.93404,2.55763,2.95871,2.77635,2.85383,2.94683,2.96884
yhhQ,2.1957,2.27329,2.24203,2.15113,1.87225,2.06256,2.45177,2.18294,2.13103,2.21433,2.24427,2.30222
yhhS,2.32818,2.40889,2.0855,2.17563,2.21338,2.19108,2.61706,2.51804,2.55898,2.34274,2.25079,2.23279
yhhT,2.96217,2.96117,2.939,3.26375,3.21696,3.27774,2.48688,2.83351,2.7059,2.81481,2.92512,2.90454
yhhW,2.95837,2.93884,2.88269,2.79438,3.238,3.05595,2.81799,2.86222,2.85441,2.89933,2.88834,2.88328
yhhX,3.10189,3.07537,3.08228,3.10514,3.44999,3.38702,2.92922,2.99485,2.9065,2.9744,3.02987,3.01545
yhhY,1.8863,1.69994,1.49402,2.1567,2.15979,2.10154,1.54926,1.66544,1.48892,1.82035,1.80187,1.79237
yhiD,1.23026,1.31481,1.73104,2.49341,1.10915,1.11568,1.43898,1.28136,1.24477,1.39436,1.15441,1.38965
yhiI,2.50631,2.43052,2.20275,2.45343,2.67479,2.62492,3.05217,2.89563,3.02591,2.94579,2.94715,2.94717
yhiJ,1.72408,1.84358,1.99615,2.24631,1.87911,2.24491,1.62367,1.8956,1.71906,2.24478,2.18263,2.14201
yhiM,2.06799,2.07507,2.15957,1.92003,1.7628,2.058,1.78229,1.92328,1.86869,2.16702,2.1573,2.17358
yhiN,2.28536,2.14149,2.1817,2.7285,3.07824,2.95948,2.80287,2.88036,2.87215,3.10453,3.04882,3.0495
yhiY,1.56801,1.72743,1.96175,2.06123,2.24084,2.08032,2.15429,2.14035,1.88774,2.37026,2.30969,2.28095
yhjB,1.78514,1.43446,1.58813,1.81844,1.7716,1.67022,2.1583,1.86603,1.85885,1.8887,1.83258,1.93209
yhjD,3.43004,3.46948,3.40042,3.5284,3.88374,3.8168,2.90772,3.25075,3.11287,3.21393,3.30018,3.37608
yhjE,2.74566,2.71733,2.56024,2.05429,2.40611,2.31362,2.65174,2.48805,2.66896,2.42976,2.3918,2.35376
yhjG,3.9946,3.90767,3.94081,3.73139,3.72593,3.76857,4.07298,3.68832,3.69927,3.68491,3.70341,3.71004
yhjJ,2.61575,2.58441,2.56024,2.61864,2.49369,2.37294,2.86281,2.3314,2.34838,2.37026,2.42876,2.51557
yhjV,1.56801,1.52816,0.931839,1.5414,1.54884,1.39974,1.86814,1.74306,1.81706,1.78613,1.75888,1.78622
yhjX,2.36716,2.36822,2.29498,1.88011,1.7716,1.9609,2.39775,2.37853,2.45385,2.23062,2.1593,2.08988
yhjY,2.86727,2.92723,2.85613,3.46651,3.48659,3.42463,3.09671,3.36927,3.20592,3.45199,3.42697,3.39842
yiaA,1.39775,1.69994,1.66544,1.57433,1.4692,1.70254,1.2908,1.68907,1.51166,1.85206,1.72766,1.57517
yiaC,2.11039,1.99661,1.83839,1.84756,1.8582,1.93736,2.18539,2.16793,2.25115,2.1481,2.11299,2.0774
yiaD,1.78514,1.56838,1.88352,1.32406,1.37161,1.37838,1.54926,1.50587,1.48892,1.38325,1.11202,1.24443
yiaF,3.68041,3.73345,3.71421,3.46786,3.38888,3.37128,3.32861,3.5429,3.47329,3.44345,3.49361,3.52883
yiaG,3.70746,3.86092,3.84494,3.90487,3.97304,3.97564,3.05724,3.31131,3.05413,3.25948,3.38962,3.39811
yiaJ,2.25748,2.07507,2.20275,1.96527,1.93638,2.07595,1.9528,2.02978,1.932,1.90929,1.98172,1.79843
yiaK,1.78514,1.6706,1.78803,1.66891,1.93638,1.87226,1.34601,1.36165,0.967783,1.41576,1.24519,1.32308
yiaN,1.32203,1.37874,0,0.964647,0.658701,0.343448,1.19209,1.05503,0.634881,0.821877,0.983414,0.728915
yiaO,1.32203,1.31481,0.931839,0.964647,0.968492,1.0736,1.34601,1.18277,1.24477,1.22153,1.30623,1.26547
yiaT,2.14902,2.18073,2.20275,2.33729,2.3659,2.50238,2.01813,2.26041,1.96443,2.26148,2.36653,2.32964
yiaU,2.3442,2.24994,2.20275,2.67242,2.25824,2.52795,1.85227,1.97386,2.04282,2.25245,2.3999,2.48446
yiaV,2.00413,2.02437,2.15957,2.05778,2.06006,1.97775,2.1965,2.12377,2.3825,2.16516,2.17691,2.13375
yiaW,1.11376,1.31481,1.49402,1.80622,1.37161,1.45818,0.9515,0.942663,0.776048,1.06614,1.38421,1.44736
yiaY,0.954067,1.23981,0,0.868759,0.909259,0.764983,1.41754,1.28136,1.0391,1.23756,1.32024,1.19903
yibA,2.12366,1.99661,1.88352,2.46446,2.11079,2.39245,1.5652,1.87361,1.67574,2.27899,2.3139,2.15544
yibB,2.05288,1.99661,2.11162,2.33362,1.91812,2.07595,1.7727,1.95558,1.75844,2.00781,1.95379,1.94944
yibF,2.55247,2.66217,2.66408,2.87387,3.11295,2.8844,3.00537,3.2815,3.16312,3.12233,3.07408,3.00659
yibG,0.954067,0,0,1.28472,1.18267,1.11568,1.31928,1.3098,1.28391,1.70301,1.60364,1.30472
yibH,2.86253,2.80358,2.8469,3.18947,3.53801,3.34418,2.36428,2.54928,2.34188,2.57888,2.5758,2.57685
yibI,2.38182,2.24187,2.44756,2.61287,3.14765,2.97417,1.68717,1.80888,1.81706,2.09247,2.14095,2.10796
yibL,3.03202,3.07656,3.1659,2.718,2.78986,2.99584,2.3115,2.4617,2.28229,2.49618,2.59962,2.55421
yibN,2.61994,2.64319,2.56917,2.75718,2.67479,2.53105,2.87982,2.88036,2.85642,2.7873,2.79473,2.77663
yibQ,2.06799,2.03761,2.0855,2.1835,2.07764,1.9251,2.23498,2.21833,2.3704,2.13435,2.03537,2.00894
yicC,3.03683,3.03663,3.06851,3.06334,3.24567,3.1645,2.97235,3.10257,3.04966,3.07536,3.07408,3.04577
yicG,1.23026,1.03432,0,0.964647,2.08192,1.98863,1.15348,1.3098,1.41255,1.25301,1.21112,1.14832
yicH,3.72775,3.69588,3.67516,3.41234,3.84828,3.84791,3.14992,3.27139,3.26449,3.30705,3.34054,3.39645
yicI,1.98658,1.77767,2.15957,1.96527,1.91185,1.9609,1.87586,1.94931,1.97217,1.8922,1.88818,1.8548
yicJ,0.954067,1.03432,1.88352,1.57433,1.41331,1.45818,1.66287,1.58571,1.28391,1.7342,1.76387,1.67379
yicL,2.21729,2.18073,2.1817,2.56052,1.96521,2.14861,1.8909,2.01916,1.75844,2.10971,2.19013,2.20773
yicN,2.23785,2.08687,2.32701,2.12517,2.04639,1.94929,2.06513,2.14841,1.95654,1.93845,1.96953,1.99
yidA,2.72326,2.72543,2.67112,2.43197,2.48026,2.4856,2.12079,2.2447,2.18595,2.24632,2.16328,2.18361
yidB,2.43597,2.52073,2.50242,2.7661,3.058,2.94547,2.41134,2.63534,2.59882,2.71294,2.69949,2.68462
yidC,2.88346,2.84001,2.8912,2.40629,2.28309,2.1138,3.03554,2.73387,2.91094,2.57383,2.50981,2.53144
yidD,1.11376,1.37874,1.20669,1.16723,1.24552,0.846708,2.27032,1.90269,2.2471,1.74899,1.47991,1.41946
yidE,3.0463,2.98093,3.0713,2.81307,3.16172,3.167,2.53642,2.46363,2.52597,2.50221,2.56652,2.63582
yidF,1.46221,2.05046,1.9244,2.03643,1.93638,1.89283,1.37118,1.3098,1.28391,1.08888,0.952395,1.19903
yidG,1.94919,2.1311,2.0855,1.74654,1.4692,1.43956,1.71018,1.67742,1.79455,1.79928,1.70553,1.69721
yidH,2.11039,2.01071,1.78803,2.10385,1.94814,1.91248,1.86028,2.00272,1.87832,1.99148,1.86913,1.75411
yidJ,1.56801,1.31481,0.931839,1.52985,1.65198,1.62301,1.65019,1.66544,1.51166,1.58625,1.55828,1.60436
yidK,1.39775,1.23981,0,1.32406,1.34915,1.3559,1.75284,1.65313,1.69067,1.60691,1.52518,1.48611
yidL,1.11376,1.31481,1.78803,1.71713,1.82867,1.91248,1.39498,1.55551,1.154,1.93214,1.79729,1.82187
yidP,1.11376,0.877846,1.20669,1.16723,1.06713,1.3322,1.31928,0,1.0391,1.1105,1.15441,1.19903
yidQ,2.35964,2.2808,2.1817,2.73658,2.80866,2.8197,2.66187,2.78562,2.73201,2.82347,2.71421,2.49062
yidR,2.3442,2.31654,2.35684,1.99834,2.06894,2.0534,1.90544,1.78188,1.98725,1.85964,1.76387,1.75411
yidZ,1.39775,1.82271,0.931839,1.46697,1.30042,1.18928,1.26032,1.38542,0.967783,1.20488,1.19303,1.0247
yieE,2.64028,2.7281,2.77063,2.21604,2.13786,2.00446,2.95548,3.2003,3.08891,3.09305,3.2034,3.14788
yieF,2.29427,2.40889,2.24203,2.47121,2.57893,2.35251,2.66809,2.5799,2.597,2.44661,2.3976,2.44556
yieH,1.65302,1.75328,1.9244,1.79998,1.71589,1.82008,1.7727,1.7531,1.5735,1.79928,1.85729,1.70474
yieK,1.51832,1.03432,1.49402,1.55266,1.48634,1.43956,1.68717,1.70042,1.61032,1.65761,1.63144,1.67379
yieL,1.11376,0.877846,0.931839,1.19341,1.34915,1.22187,1.95916,1.67742,1.77082,1.70837,1.67006,1.71943
yieP,2.1957,2.20799,2.05771,2.72329,2.69604,2.76844,2.23162,2.4189,2.43839,2.48565,2.52556,2.42329
yifB,1.39775,1.31481,0.931839,1.49323,1.45136,1.42011,1.71018,1.42939,1.73259,1.70301,1.62465,1.66569
yifK,2.86014,2.78996,2.8079,2.57764,2.59361,2.87959,2.47741,2.62746,2.55499,2.49095,2.75202,2.39069
yifL,1.94919,2.20799,2.11162,2.25521,2.57346,2.43098,1.95916,2.06504,1.95654,2.00781,1.9633,2.08055
yigB,1.32203,1.37874,1.20669,1.73209,1.80512,1.81208,1.83581,1.78188,1.69067,1.60691,1.71117,1.76072
yigE,0.954067,0,0,1.37709,1.53404,1.18928,1.19209,1.28136,1.0391,1.15075,1.24519,1.37394
yigF,0.954067,0.877846,0.931839,0.66769,1.14747,1.28053,1.01145,1.28136,1.28391,1.40519,1.47026,1.22232
yigI,2.91202,2.81243,2.90772,2.59712,2.65927,2.66293,2.52968,2.65068,2.51949,2.71029,2.67523,2.55421
yigL,2.14902,2.26564,2.4357,2.20132,1.9596,1.91884,2.24816,2.16023,2.29342,2.10547,1.99939,1.87545
yigZ,2.4841,2.35586,2.4357,2.57868,2.23788,2.29012,2.14615,2.02978,2.10921,2.13235,2.26196,2.16848
yihA,2.95065,3.02066,3.0713,2.78342,2.9478,2.86627,2.21442,2.48254,2.3611,2.33526,2.38473,2.33141
yihD,1.92922,2.21671,1.9244,1.86953,1.97076,1.94929,1.54926,1.57087,1.41255,1.47427,1.47991,1.28554
yihF,1.69,1.48383,1.58813,1.67733,1.67435,1.75158,1.97161,1.88107,1.78285,2.03873,1.9205,1.88047
yihG,1.11376,1.23981,0,1.28472,1.14747,1.11568,1.47894,1.52305,1.51166,1.55709,1.29176,1.24443
yihI,3.26202,3.26738,3.29798,3.44952,3.41401,3.47443,2.55121,2.84571,2.70448,2.8779,2.99341,3.10846
yihL,1.86313,1.99661,1.58813,1.73209,1.82867,1.97775,1.22754,1.42939,1.51166,1.46505,1.5337,1.55455
yihM,2.06799,2.22526,2.0855,2.18609,2.06452,2.14488,1.72125,1.48797,1.67574,1.89912,2.00226,1.97822
yihN,1.51832,0.630847,1.20669,1.77408,1.65198,1.76076,1.74256,1.80888,1.48892,1.81621,1.93746,1.83313
yihO,2.50631,2.64319,2.73593,2.4818,2.48026,2.58325,1.97771,2.48805,2.17165,2.54612,2.66413,2.62608
yihP,1.46221,1.56838,0,1.59496,0.968492,1.25219,1.19209,1.25091,1.154,1.41576,1.5964,1.64904
yihQ,1.75568,1.31481,1.58813,1.98212,2.06006,2.14861,1.79168,1.88107,1.87832,2.07223,2.08072,2.105
yihR,1.11376,1.03432,1.20669,1.28472,1.21523,1.25219,1.01145,1.18277,0.967783,1.32299,0.983414,1.14832
yihS,1.65302,1.86351,1.20669,1.66033,1.57701,1.57003,1.39498,1.61395,1.38378,1.4833,1.56618,1.53292
yihT,0.954067,1.23981,0.931839,1.28472,1.41331,1.37838,1.15348,0.79067,0.967783,1.01672,1.11202,1.14832
yihV,2.11039,2.09835,1.66544,2.04366,2.1526,2.13731,1.81869,1.70042,1.78285,1.79494,1.87301,1.84949
yihX,2.56683,2.35586,2.62702,2.69461,2.81344,2.68726,2.95929,3.0713,3.06542,3.02009,2.89756,2.73827
yihY,2.93075,2.86979,2.91972,2.9424,3.05256,3.09382,2.60864,2.79743,2.66118,2.82429,2.88573,2.96063
yiiG,1.11376,1.14911,1.20669,1.42436,1.21523,1.18928,1.49761,1.28136,1.20175,1.47427,1.46039,1.49829
yiiM,2.76696,2.70065,2.75937,2.89559,3.16631,3.15837,2.61287,2.9006,2.75664,2.83036,2.88983,2.81245
yiiQ,1.72408,1.37874,1.99615,1.46697,1.45136,1.49318,1.37118,1.48797,1.53326,1.38325,1.40737,1.32308
yiiR,3.07935,3.12501,3.02434,2.64367,2.66931,2.82444,1.96543,2.15632,2.0228,2.12015,2.21189,2.26889
yiiS,2.78442,2.74119,2.86517,2.99036,3.15994,3.09844,2.31707,2.38783,2.16677,2.62509,2.66225,2.61612
yiiX,2.02099,1.98204,1.78803,2.35515,2.17726,2.20761,2.29723,2.3314,2.20879,2.40156,2.46578,2.49789
yijD,3.0139,3.16082,3.1614,2.98094,3.3135,3.01949,2.59425,2.56025,2.48083,2.36442,2.50713,2.55103
yijE,1.86313,2.22526,2.05771,1.65157,1.30042,1.47603,2.10753,1.61395,1.67574,1.62662,1.58155,1.65744
yijO,1.61259,1.37874,1.58813,1.81844,1.89905,1.75158,1.7727,1.67742,1.80595,1.87803,1.80187,1.66569
yjaB,2.29427,2.30259,2.32701,2.39044,2.52554,2.57498,2.15024,2.47129,2.29707,2.38283,2.43621,2.3702
yjaG,2.38182,2.52922,2.4591,2.51453,2.74036,2.5447,2.51587,2.39918,2.60063,2.37142,2.30257,2.235
yjaH,1.51832,1.43446,1.49402,1.87485,2.051,1.72283,2.01258,1.9971,2.06195,1.80783,1.71117,1.58512
yjaZ,0.698812,0.877846,1.49402,1.2181,1.37161,1.3322,1.53272,1.21818,1.0391,1.45563,1.27678,1.37394
yjbB,2.86962,2.8904,2.72987,3.16873,3.33379,3.34489,2.89765,3.13174,3.05603,3.1254,3.15759,3.18822
yjbD,2.35199,2.44095,2.55112,2.31674,2.48026,2.42708,1.66287,1.95558,1.74571,1.91263,1.84511,1.87038
yjbH,2.13652,2.14149,1.96175,2.13979,2.0177,1.94337,2.36676,2.1444,2.28974,2.12629,2.09485,2.08369
yjbJ,4.07568,4.08474,4.14265,4.25324,4.02537,4.19295,2.94255,3.41309,3.02183,3.41959,3.62893,3.6809
yjbQ,2.93481,3.02739,2.99219,3.22937,3.43982,3.42345,2.65557,2.90552,2.81217,2.91779,3.03309,3.0036
yjbR,2.76398,2.736,2.79757,3.00275,3.13274,3.11921,2.53306,2.72443,2.66275,2.68239,2.76902,2.72919
yjcB,2.20663,2.35586,2.35684,1.56363,1.60346,1.82008,2.61287,2.70047,2.62859,2.36793,2.18451,2.04452
yjcE,2.66726,2.69495,2.50242,2.76337,2.99767,2.85326,2.88284,2.92398,2.91005,2.84186,2.83949,2.84011
yjcH,2.20663,2.36822,2.51261,2.81368,2.8954,2.86627,1.60977,2.11523,1.96443,2.43578,2.56886,2.68696
yjcO,2.24778,2.23364,2.29498,2.2326,2.50025,2.40909,1.84412,1.88839,1.87832,1.84435,1.85327,1.69721
yjcS,1.32203,1.03432,0,1.07765,0.840653,0.846708,1.90544,1.25091,1.48892,1.60691,1.49859,1.54387
yjdC,3.41561,3.37919,3.36935,3.50746,3.5934,3.55481,3.22728,3.57798,3.42496,3.56545,3.61712,3.56368
yjdF,1.83865,2.01071,1.58813,1.49323,1.73527,1.58389,1.62367,1.73278,1.73259,1.6752,1.54205,1.37394
yjdI,2.53762,2.19001,2.44756,2.5461,2.51149,2.50892,2.20015,2.61944,2.46386,2.66097,2.68367,2.66543
yjdJ,2.47256,2.30259,2.15957,2.87704,2.66377,2.8844,2.33605,2.79383,2.48083,3.0972,3.07383,2.88328
yjdM,2.92666,2.76869,3.02434,3.10514,3.02233,3.19361,2.61982,2.97686,2.76041,3.08775,3.13644,3.1049
yjdN,3.73388,3.76388,3.77053,3.92139,3.74985,3.81561,2.92102,3.36469,3.13662,3.29523,3.45565,3.49375
yjdP,1.86313,1.9008,2.05771,1.69369,1.79698,1.84321,2.03437,1.97386,1.89696,1.96577,1.90284,1.89516
yjeH,2.21729,2.34314,1.99615,2.22558,2.15621,2.06707,2.18539,2.06504,2.15182,1.94775,1.98471,1.88542
yjeI,2.18449,2.30962,2.27804,2.6364,2.80465,2.7576,2.59278,2.65443,2.66742,2.69575,2.57119,2.36533
yjeJ,0.954067,1.23981,1.20669,1.2181,1.27384,1.18928,1.87586,1.6274,1.75844,1.8887,1.72766,1.59484
yjeM,2.80666,2.81895,2.6916,2.44068,2.59361,2.53868,2.66062,2.37617,2.5878,2.52796,2.49807,2.47442
yjeO,1.46221,1.86351,1.96175,1.42436,1.30042,1.43956,1.88344,1.58571,1.69067,1.63928,1.5165,1.44736
yjeT,0.698812,1.14911,0,1.19341,0.658701,0.846708,1.53272,1.48797,1.5735,1.65761,1.46039,1.40481
yjfC,1.23026,1.14911,0.931839,1.37709,1.51871,1.47603,2.28548,1.90269,2.04929,1.88517,1.65757,1.79843
yjfF,2.85289,2.79226,2.73593,2.95796,2.19074,2.57498,1.85227,1.92328,1.84877,1.93214,2.19199,2.38914
yjfI,0,0,0,0.868759,0,0.532805,1.06413,1.05503,1.0391,0.960958,0.8828,0.901517
yjfJ,1.39775,1.56838,1.73104,1.04315,1.18267,1.22187,1.84412,1.74306,1.5735,1.6752,1.33381,1.24443
yjfK,0.698812,0.877846,0,0.745518,1.14747,0.974806,1.53272,1.14422,1.43952,1.26794,1.0395,1.24443
yjfL,1.51832,1.31481,1.49402,1.50578,1.61611,1.52557,1.66287,1.50587,1.61032,1.6921,1.6447,1.61367
yjfM,1.69,1.14911,1.49402,1.68559,1.88586,1.76076,2.13786,1.85831,1.77082,1.9687,1.88444,1.83865
