gene,gene_clean,P_i_above,P_i_top5,P_i_top10
cutC,cutC,0.001308041263706087,0.0009507589764646311,0.000672977474185222
yccM,yccM,0.0013074642415882498,0.0007943330247391344,0.0005982104104770943
ptsI,ptsI,0.0013052509635355007,0.0006205182794781977,0.00045208126333682415
fecA,fecA,0.0013009173639205662,0.0006300959518084836,0.00040050328328567587
gcl,gcl,0.0012902627770834695,0.0007263671384628525,0.0005372935042844714
napB,napB,0.0012873865699109966,0.0010626947791108994,0.0006086951300549664
narZ,narZ,0.0012789507760026966,0.000651703798275019,0.00036106933799468947
sgcQ,sgcQ,0.0012721202456509324,0.0019605111730157075,0.0012622765196415794
yccW,yccW,0.001265376637765394,0.0024417831441232818,0.0017471089090123834
sgcR,sgcR,0.0012638586761024692,0.0007225464408405047,0.000935757289252434
cbl,cbl,0.001256851146912784,0.0006447470143563904,0.0005446189444106472
amyA,amyA,0.0012474524924785291,0.0006263435731892248,0.000892190748872347
fadJ,fadJ,0.0012346896443869216,0.002869989358173431,0.0036419883911931717
crr,crr,0.0012323759106228761,0.0007047427788707203,0.0004729393428271927
rplC,rplC,0.0012161068005847148,0.0005705580268205307,0.0003770432984766126
aslA,aslA,0.0012104282319653123,0.0009478125920938074,0.0007996253068612677
evgA,evgA,0.0012078516724398339,0.0012902243781320476,0.0016085448942647883
hscC,hscC,0.0012018140510563846,0.0012990971663547886,0.0018947501381159373
yhiD,yhiD,0.0011984265398016585,0.0013008809179541722,0.0012645495548602034
smtA,smtA,0.0011950476761507995,0.0016143642235117665,0.0015202868129835139
trpC,trpC,0.001173682812078784,0.0007907871536065736,0.0008816669531329701
envR,envR,0.0011672937513717212,0.0008822884957021596,0.0006728178222301355
ydiJ,ydiJ,0.0011524523559550903,0.0008875251137014412,0.0005884331399145838
slyB,slyB,0.0011513239551016806,0.0005552232856660737,0.0004909624905424742
clpA,clpA,0.0011497318582198476,0.0005993503638691075,0.00032109122639700365
yfdH,yfdH,0.001148521606248366,0.0009309948636901429,0.00083954335370012
yagW,yagW,0.0011450094124535652,0.0013954563398755379,0.0010103142904210169
LELOBEKK_rpsL,rpsL,0.0011427639710308696,0.0006016394070044401,0.00046368113442620614
kil,kil,0.0011397656351899582,0.0009973198900787453,0.0005514649508537156
